id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
135,zhm,24,F,36.0,-22,149,620,372,550,234,30,2,1
136,zhm,24,F,36.0,-22,614,957,381,932,234,31,1,
137,zhm,24,F,36.0,-22,143,743,143,743,234,31,1,1
138,zhm,24,F,36.0,-22,566,787,382,622,247,32,1,
139,zhm,24,F,36.0,-22,345,821,345,821,247,32,1,2
140,zhm,24,F,36.0,-22,308,625,543,549,247,33,1,
141,zhm,24,F,36.0,-22,352,898,352,898,247,33,1,2
142,zhm,24,F,36.0,-22,255,710,472,622,234,34,1,
143,zhm,24,F,36.0,-22,364,913,364,913,234,34,1,2
144,zhm,24,F,36.0,-22,180,831,202,598,234,35,1,
145,zhm,24,F,36.0,-22,650,945,650,945,234,35,1,2
146,zhm,24,F,36.0,-22,304,951,304,951,221,36,2,
147,zhm,24,F,36.0,-22,278,747,375,549,221,36,2,1
148,zhm,24,F,36.0,-22,581,805,412,662,221,37,1,
149,zhm,24,F,36.0,-22,509,620,509,620,221,37,1,2
150,zhm,24,F,36.0,-22,433,842,242,761,208,38,1,
151,zhm,24,F,36.0,-22,158,1044,158,1044,208,38,1,2
152,zhm,24,F,36.0,-22,351,885,351,885,208,39,2,
153,zhm,24,F,36.0,-22,608,609,624,816,208,39,2,1
154,zhm,24,F,36.0,-22,139,610,324,548,195,40,1,
155,zhm,24,F,36.0,-22,249,854,249,854,195,40,1,2
156,zhm,24,F,36.0,-22,205,633,381,550,195,41,1,
157,zhm,24,F,36.0,-22,270,888,270,888,195,41,1,1
158,zhm,24,F,36.0,-22,433,763,433,763,208,42,2,
159,zhm,24,F,36.0,-22,461,959,301,826,208,42,2,1
160,zhm,24,F,36.0,-22,172,1001,172,1001,208,43,2,
161,zhm,24,F,36.0,-22,229,739,310,547,208,43,2,1
162,zhm,24,F,36.0,-22,298,953,298,953,195,44,2,
163,zhm,24,F,36.0,-22,216,762,348,618,195,44,2,1
164,zhm,24,F,36.0,-22,229,954,316,780,195,45,1,
165,zhm,24,F,36.0,-22,177,670,177,670,195,45,1,2
166,zhm,24,F,36.0,-22,315,954,286,774,182,46,1,
167,zhm,24,F,36.0,-22,519,616,519,616,182,46,1,2
168,zhm,24,F,36.0,-22,144,834,283,716,182,47,1,
169,zhm,24,F,36.0,-22,574,616,574,616,182,47,1,2
170,zhm,24,F,36.0,-22,168,955,168,955,169,48,2,
171,zhm,24,F,36.0,-22,546,774,419,662,169,48,2,1
172,zhm,24,F,36.0,-22,415,952,249,923,169,49,1,
173,zhm,24,F,36.0,-22,571,676,571,676,169,49,1,1
174,zhm,24,F,36.0,-22,619,942,619,942,182,50,2,
175,zhm,24,F,36.0,-22,236,774,362,643,182,50,2,1
176,zhm,24,F,36.0,-22,583,909,453,781,182,51,1,
177,zhm,24,F,36.0,-22,170,1024,170,1024,182,51,1,2
178,zhm,24,F,36.0,-22,141,740,141,740,176,52,2,
179,zhm,24,F,36.0,-22,631,629,625,804,176,52,2,1
180,zhm,24,F,36.0,-22,277,708,277,708,176,53,2,
181,zhm,24,F,36.0,-22,622,757,567,590,176,53,2,1
182,zhm,24,F,36.0,-22,187,713,264,562,169,54,1,
183,zhm,24,F,36.0,-22,591,625,591,625,169,54,1,2
184,zhm,24,F,36.0,-22,587,887,587,887,169,55,2,
185,zhm,24,F,36.0,-22,149,693,276,581,169,55,2,1
186,zhm,24,F,36.0,-22,191,622,336,548,163,56,1,
187,zhm,24,F,36.0,-22,574,918,574,918,163,56,1,2
188,zhm,24,F,36.0,-22,211,702,211,702,163,57,2,
189,zhm,24,F,36.0,-22,371,936,264,814,163,57,2,1
190,zhm,24,F,36.0,-22,293,694,142,657,156,58,1,
191,zhm,24,F,36.0,-22,594,646,594,646,156,58,1,1
192,zhm,24,F,36.0,-22,258,961,143,847,163,59,1,
193,zhm,24,F,36.0,-22,615,694,615,694,163,59,1,1
194,zhm,24,F,36.0,-22,643,957,643,957,169,60,2,
195,zhm,24,F,36.0,-22,460,766,371,622,169,60,2,1
196,zhm,24,F,36.0,-22,525,965,382,876,169,61,1,
197,zhm,24,F,36.0,-22,607,642,607,642,169,61,1,2
198,zhm,24,F,36.0,-22,278,1000,278,1000,163,62,2,
199,zhm,24,F,36.0,-22,463,698,309,647,163,62,2,2
200,zhm,24,F,36.0,-22,242,877,362,758,169,63,1,
201,zhm,24,F,36.0,-22,377,680,377,680,169,63,1,2
202,zhm,24,F,36.0,-22,139,987,139,987,169,64,2,
203,zhm,24,F,36.0,-22,446,847,296,769,169,64,2,1
204,zhm,24,F,36.0,-22,316,682,316,682,163,65,2,
205,zhm,24,F,36.0,-22,429,929,390,771,163,65,2,1
206,zhm,24,F,36.0,-22,309,707,338,547,163,66,1,
207,zhm,24,F,36.0,-22,559,742,559,742,163,66,1,1
208,zhm,24,F,36.0,29,388,753,388,753,282,1,2,
209,zhm,24,F,36.0,29,604,717,599,999,282,1,2,1
210,zhm,24,F,36.0,29,444,873,444,873,282,2,2,
211,zhm,24,F,36.0,29,167,1042,391,870,282,2,2,1
212,zhm,24,F,36.0,29,181,646,373,573,205,3,1,
213,zhm,24,F,36.0,29,599,1008,599,1008,205,3,1,2
214,zhm,24,F,36.0,29,512,649,599,834,205,4,1,
215,zhm,24,F,36.0,29,638,926,638,926,205,4,1,2
216,zhm,24,F,36.0,29,231,640,231,640,128,5,2,
217,zhm,24,F,36.0,29,154,921,252,839,128,5,2,2
218,zhm,24,F,36.0,29,602,997,602,997,205,6,2,
219,zhm,24,F,36.0,29,348,744,201,601,205,6,2,2
220,zhm,24,F,36.0,29,418,932,418,932,282,7,2,
221,zhm,24,F,36.0,29,532,746,425,1007,282,7,2,1
222,zhm,24,F,36.0,29,310,840,310,840,282,8,2,
223,zhm,24,F,36.0,29,587,827,380,635,282,8,2,1
224,zhm,24,F,36.0,29,328,644,328,644,205,9,2,
225,zhm,24,F,36.0,29,590,1005,475,836,205,9,2,1
226,zhm,24,F,36.0,29,364,826,247,658,205,10,1,
227,zhm,24,F,36.0,29,165,636,165,636,205,10,1,1
228,zhm,24,F,36.0,29,510,935,269,788,282,11,1,
229,zhm,24,F,36.0,29,318,839,318,839,282,11,1,2
230,zhm,24,F,36.0,29,408,662,408,662,282,12,2,
231,zhm,24,F,36.0,29,232,914,476,772,282,12,2,1
232,zhm,24,F,36.0,29,501,736,501,736,205,13,2,
233,zhm,24,F,36.0,29,618,926,448,811,205,13,2,2
234,zhm,24,F,36.0,29,307,859,273,618,244,14,1,
235,zhm,24,F,36.0,29,394,698,394,698,244,14,1,1
236,zhm,24,F,36.0,29,453,925,453,925,282,15,2,
237,zhm,24,F,36.0,29,557,690,599,969,282,15,2,1
238,zhm,24,F,36.0,29,456,870,423,590,282,16,1,
239,zhm,24,F,36.0,29,278,755,278,755,282,16,1,2
240,zhm,24,F,36.0,29,160,918,160,918,244,17,2,
241,zhm,24,F,36.0,29,258,755,421,575,244,17,2,1
242,zhm,24,F,36.0,29,473,821,418,584,244,18,1,
243,zhm,24,F,36.0,29,210,1019,210,1019,244,18,1,2
244,zhm,24,F,36.0,29,342,693,167,587,205,19,1,
245,zhm,24,F,36.0,29,538,830,538,830,205,19,1,1
246,zhm,24,F,36.0,29,460,647,225,585,244,20,1,
247,zhm,24,F,36.0,29,519,936,519,936,244,20,1,2
248,zhm,24,F,36.0,29,524,667,599,899,244,21,1,
249,zhm,24,F,36.0,29,198,944,198,944,244,21,1,2
250,zhm,24,F,36.0,29,173,719,316,572,205,22,1,
251,zhm,24,F,36.0,29,207,920,207,920,205,22,1,2
252,zhm,24,F,36.0,29,224,647,422,596,205,23,1,
253,zhm,24,F,36.0,29,483,1036,483,1036,205,23,1,2
254,zhm,24,F,36.0,29,175,671,175,671,167,24,2,
255,zhm,24,F,36.0,29,217,897,335,780,167,24,2,1
256,zhm,24,F,36.0,29,589,987,458,884,167,25,1,
257,zhm,24,F,36.0,29,539,736,539,736,167,25,1,1
258,zhm,24,F,36.0,29,413,914,245,796,205,26,1,
259,zhm,24,F,36.0,29,362,670,362,670,205,26,1,1
260,zhm,24,F,36.0,29,509,909,509,909,244,27,2,
261,zhm,24,F,36.0,29,236,888,358,677,244,27,2,1
262,zhm,24,F,36.0,29,375,747,167,621,244,28,1,
263,zhm,24,F,36.0,29,193,935,193,935,244,28,1,2
264,zhm,24,F,36.0,29,631,983,601,761,224,29,1,
265,zhm,24,F,36.0,29,513,752,513,752,224,29,1,2
266,zhm,24,F,36.0,29,375,908,375,908,224,30,2,
267,zhm,24,F,36.0,29,586,702,600,926,224,30,2,1
268,zhm,24,F,36.0,29,438,886,438,886,205,31,2,
269,zhm,24,F,36.0,29,501,698,337,575,205,31,2,1
270,zhm,24,F,36.0,29,223,1009,223,1009,205,32,2,
271,zhm,24,F,36.0,29,411,699,574,574,205,32,2,1
272,zhm,24,F,36.0,29,353,912,212,791,186,33,1,
273,zhm,24,F,36.0,29,405,672,405,672,186,33,1,1
274,zhm,24,F,36.0,29,177,805,381,788,205,34,1,
275,zhm,24,F,36.0,29,452,647,452,647,205,34,1,2
276,zhm,24,F,36.0,29,624,679,624,679,205,35,2,
277,zhm,24,F,36.0,29,470,798,275,735,205,35,2,1
278,zhm,24,F,36.0,29,181,1019,181,1019,186,36,2,
279,zhm,24,F,36.0,29,324,780,166,682,186,36,2,1
280,zhm,24,F,36.0,29,559,985,559,985,186,37,2,
281,zhm,24,F,36.0,29,211,817,313,662,186,37,2,2
282,zhm,24,F,36.0,29,596,979,596,979,205,38,2,
283,zhm,24,F,36.0,29,467,762,263,738,205,38,2,2
284,zhm,24,F,36.0,29,179,645,179,645,224,39,2,
285,zhm,24,F,36.0,29,383,778,284,577,224,39,2,1
286,zhm,24,F,36.0,29,173,712,348,572,224,40,1,
287,zhm,24,F,36.0,29,152,929,152,929,224,40,1,2
288,zhm,24,F,36.0,29,439,878,439,878,205,41,2,
289,zhm,24,F,36.0,29,629,680,444,591,205,41,2,2
